Date,Time,IATA,Airport,City,State,Checkpoint,Total_pax_kcm_pax
2023-07-07,12:00,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,212.0
2023-07-07,12:00,DAL,Dallas Love Field,Dallas,TX,Checkpoint,763.0
2023-07-07,12:00,DAY,James M Cox Dayton International,Dayton,OH,Main,145.0
2023-07-07,12:00,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,437.0
2023-07-07,12:00,DCA,Ronald Reagan Washington National,Arlington,VA,North Checkpoint,808.0
2023-07-07,12:00,DCA,Ronald Reagan Washington National,Arlington,VA,South Checkpoint,493.0
2023-07-07,12:00,DEN,Denver International,Denver,CO,A Bridge,544.0
2023-07-07,12:00,DEN,Denver International,Denver,CO,North,
2023-07-07,12:00,DEN,Denver International,Denver,CO,South,
2023-07-07,12:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A12,157.0
2023-07-07,12:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A21,378.0
2023-07-07,12:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A35,168.0
2023-07-07,12:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,B30,134.0
2023-07-07,12:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,B9,243.0
2023-07-07,12:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C10,157.0
2023-07-07,12:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C21,383.0
2023-07-07,12:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C30,251.0
2023-07-07,12:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D18,369.0
2023-07-07,12:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D22,168.0
2023-07-07,12:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D30,402.0
2023-07-07,12:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E16,86.0
2023-07-07,12:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E18,360.0
2023-07-07,12:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E33,210.0
2023-07-07,12:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E8,322.0
2023-07-07,12:00,DLH,Duluth International,Duluth,MN,Checkpoint 1,2.0
2023-07-07,12:00,DRO,Durango-La Plata County,Durango,CO,Checkpoint,69.0
2023-07-07,12:00,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),304.0
2023-07-07,12:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-1,389.0
2023-07-07,12:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-2,568.0
2023-07-07,12:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 1,386.0
2023-07-07,12:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 2,324.0
2023-07-07,12:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 3,377.0
2023-07-07,12:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 5,81.0
2023-07-07,12:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 6,109.0
2023-07-07,12:00,DUJ,Dubois Regional,Falls Creek,PA,DUJ-01,6.0
2023-07-07,12:00,EAR,Kearney Regional,Kearney,NE,EAR-1,33.0
2023-07-07,12:00,EAT,Pangborn Memorial,East Wenatchee,WA,EAT Main,50.0
2023-07-07,12:00,ECP,Northwest Florida Beaches International,West Bay,FL,Checkpoint 1,258.0
2023-07-07,12:00,EGE,Eagle County Regional,Eagle,CO,Checkpoint,22.0
2023-07-07,12:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,476.0
2023-07-07,12:00,ERI,Erie International/Tom Ridge Field,Erie,PA,Main Terminal,20.0
2023-07-07,12:00,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,329.0
2023-07-07,12:00,EWR,Newark Liberty International,Newark,NJ,CKPT-A1,
2023-07-07,12:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B1,422.0
2023-07-07,12:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B2,112.0
2023-07-07,12:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,26.0
2023-07-07,12:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,
2023-07-07,12:00,EYW,Key West International,Key West,FL,EYW Checkpoint,238.0
2023-07-07,12:00,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,59.0
2023-07-07,12:00,FAR,Hector International,Fargo,ND,Gate,78.0
2023-07-07,12:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,399.0
2023-07-07,12:00,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,Terminal,79.0
2023-07-07,12:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,
2023-07-07,12:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T2 Checkpoint,523.0
2023-07-07,12:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3E Checkpoint,635.0
2023-07-07,12:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3F Checkpoint,367.0
2023-07-07,12:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T4 Checkpoint,581.0
2023-07-07,12:00,FNT,Bishop International,Flint,MI,AOO-01,45.0
2023-07-07,12:00,FSD,Joe Foss Field,Sioux Falls,SD,Gate,231.0
2023-07-07,12:00,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,19.0
2023-07-07,12:00,GEG,Spokane International,Spokane,WA,GEG-A/B,405.0
2023-07-07,12:00,GEG,Spokane International,Spokane,WA,GEGC,219.0
2023-07-07,12:00,GFK,Grand Forks International,Grand Forks,ND,Gate,24.0
2023-07-07,12:00,GGG,East Texas Regional,Longview,TX,GGGA,15.0
2023-07-07,12:00,GGW,Wokal Field/Glasgow-Valley County,Glasgow,MT,Checkpoint 1,7.0
2023-07-07,12:00,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,79.0
2023-07-07,12:00,GNV,Gainesville Regional,Gainesville,FL,GNV A,105.0
2023-07-07,12:00,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,354.0
2023-07-07,12:00,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,39.0
2023-07-07,12:00,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse A,42.0
2023-07-07,12:00,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse B,44.0
2023-07-07,12:00,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,226.0
2023-07-07,12:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,5.0
2023-07-07,12:00,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,92.0
2023-07-07,12:00,GSO,Piedmont Triad International,Greensboro,NC,South Concourse,36.0
2023-07-07,12:00,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,171.0
2023-07-07,12:00,GTF,Great Falls International,Great Falls,MT,GTF E/W,57.0
2023-07-07,12:00,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,GUC1,39.0
2023-07-07,12:00,GUM,Guam International,Tamuning,GU,GUM01,185.0
2023-07-07,12:00,HDN,Yampa Valley,Hayden,CO,HDN A,84.0
2023-07-07,12:00,HLN,Helena Regional,Helena,MT,HLNZ,51.0
2023-07-07,12:00,HNL,Daniel K Inouye International,Honolulu,HI,HNL03,
2023-07-07,12:00,HNL,Daniel K Inouye International,Honolulu,HI,HNL04,450.0
2023-07-07,12:00,HNL,Daniel K Inouye International,Honolulu,HI,HNL05,148.0
2023-07-07,12:00,HNL,Daniel K Inouye International,Honolulu,HI,Makai,658.0
2023-07-07,12:00,HNL,Daniel K Inouye International,Honolulu,HI,Mauka,532.0
2023-07-07,12:00,HOU,William P Hobby,Houston,TX,CENTRAL,858.0
2023-07-07,12:00,HPN,Westchester County,White Plains,NY,Main Terminal,159.0
2023-07-07,12:00,HRL,Valley International,Harlingen,TX,HRL01,13.0
2023-07-07,12:00,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,120.0
2023-07-07,12:00,HTS,Tri-State/Milton J Ferguson Field,Huntington,WV,Main Terminal,170.0
2023-07-07,12:00,HVN,Tweed/New Haven,New Haven,CT,Gate 1,174.0
2023-07-07,12:00,HXD,Hilton Head,Hilton Head Island,SC,Gate,88.0
2023-07-07,12:00,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,520.0
2023-07-07,12:00,IAD,Washington Dulles International,Dulles,VA,Employee Checkpoint,164.0
2023-07-07,12:00,IAD,Washington Dulles International,Dulles,VA,Passenger Screening Area:  PreCheck,274.0
2023-07-07,12:00,IAD,Washington Dulles International,Dulles,VA,West Mezzanine,232.0
2023-07-07,12:00,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,515.0
2023-07-07,12:00,IAH,George Bush Intercontinental/Houston,Houston,TX,12/AS Terminal,627.0
2023-07-07,12:00,IAH,George Bush Intercontinental/Houston,Houston,TX,20/B Terminal,244.0
2023-07-07,12:00,IAH,George Bush Intercontinental/Houston,Houston,TX,21/B-Employee,209.0
2023-07-07,12:00,IAH,George Bush Intercontinental/Houston,Houston,TX,30/CN Terminal,389.0
2023-07-07,12:00,IAH,George Bush Intercontinental/Houston,Houston,TX,31/CS Terminal,592.0
2023-07-07,12:00,IAH,George Bush Intercontinental/Houston,Houston,TX,40/D Terminal,570.0
2023-07-07,12:00,IAH,George Bush Intercontinental/Houston,Houston,TX,71/FIS Checkpoint,385.0
2023-07-07,12:00,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,101.0
2023-07-07,12:00,IDA,Idaho Falls Regional,Idaho Falls,ID,IDA-Ckpt,236.0
2023-07-07,12:00,ILG,New Castle,New Castle,DE,ILG1,71.0
2023-07-07,12:00,ILM,Wilmington International,Wilmington,NC,Terminal,260.0
2023-07-07,12:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,501.0
2023-07-07,12:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint B,517.0
2023-07-07,12:00,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,225.0
2023-07-07,12:00,ITO,Hilo International,Hilo,HI,ITO01,210.0
2023-07-07,12:00,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,40.0
2023-07-07,12:00,IWD,Gogebic/Iron County,Ironwood,MI,Gate,46.0
2023-07-07,12:00,JAC,Jackson Hole,Jackson,WY,JAC 01,247.0
2023-07-07,12:00,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,40.0
2023-07-07,12:00,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-West,30.0
2023-07-07,12:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,698.0
2023-07-07,12:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,457.0
2023-07-07,12:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 4 FIS CP,461.0
2023-07-07,12:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 4 Main,
2023-07-07,12:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,
2023-07-07,12:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,313.0
2023-07-07,12:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,728.0
2023-07-07,12:00,JMS,Jamestown Regional,Jamestown,ND,Gate,24.0
2023-07-07,12:00,JNU,Juneau International,Juneau,AK,JNU-01,90.0
2023-07-07,12:00,KOA,Ellison Onizuka Kona International at Keahole,Kailua-Kona,HI,KOA03,715.0
2023-07-07,12:00,KTN,Ketchikan International,Ketchikan,AK,KTN-01,77.0
2023-07-07,12:00,LAN,Capital Region International,Lansing,MI,Gate,38.0
2023-07-07,12:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,560.0
2023-07-07,12:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - C,306.0
2023-07-07,12:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - CX,
2023-07-07,12:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,772.0
2023-07-07,12:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Lower (1),148.0
2023-07-07,12:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Upper,
2023-07-07,12:00,LAX,Los Angeles International,Los Angeles,CA,Suites,1.0
2023-07-07,12:00,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,
2023-07-07,12:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 1 - Passenger,446.0
2023-07-07,12:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 1.5 – Passenger,225.0
2023-07-07,12:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 3 - Delta One,5.0
2023-07-07,12:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 3 - Passenger,865.0
2023-07-07,12:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 4 - Passenger,331.0
2023-07-07,12:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 5 - Passenger,681.0
2023-07-07,12:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 5A - Passenger,368.0
2023-07-07,12:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 6 - Passenger,437.0
2023-07-07,12:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 7 - Passenger,620.0
2023-07-07,12:00,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,84.0
2023-07-07,12:00,LCH,Lake Charles Regional,Lake Charles,LA,LCH01,24.0
2023-07-07,12:00,LEB,Lebanon Municipal,West Lebanon,NH,GATE 1-2,5.0
2023-07-07,12:00,LEX,Blue Grass,Lexington,KY,LEX-A,186.0
2023-07-07,12:00,LFT,Lafayette Regional/Paul Fournet Field,Lafayette,LA,LFT01,48.0
2023-07-07,12:00,LGA,LaGuardia,Flushing,NY,TA CHK,81.0
2023-07-07,12:00,LGA,LaGuardia,Flushing,NY,TB-CHK,
2023-07-07,12:00,LGA,LaGuardia,Flushing,NY,TC CHK West,
2023-07-07,12:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,354.0
2023-07-07,12:00,LIH,Lihue,Lihue,HI,LIH01,502.0
2023-07-07,12:00,LIH,Lihue,Lihue,HI,LIH02 South,38.0
2023-07-07,12:00,LIH,Lihue,Lihue,HI,LIH03 North,140.0
2023-07-07,12:00,LIT,Bill and Hillary Clinton National/Adams Field,Little Rock,AR,LITA,245.0
2023-07-07,12:00,LNK,Lincoln,Lincoln,NE,North Hold,11.0
2023-07-07,12:00,LSE,La Crosse Regional,La Crosse,WI,Gate,24.0
2023-07-07,12:00,LWS,Lewiston/Nez Perce County,Lewiston,ID,LWS-Ckpt,44.0
2023-07-07,12:00,MAF,Midland International Air And Space Port,Midland,TX,MAFA,116.0
2023-07-07,12:00,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,
2023-07-07,12:00,MCO,Orlando International,Orlando,FL,EAST Checkpoint,
2023-07-07,12:00,MCO,Orlando International,Orlando,FL,EAST FIS,2.0
2023-07-07,12:00,MCO,Orlando International,Orlando,FL,SOUTH Checkpoint,530.0
2023-07-07,12:00,MCO,Orlando International,Orlando,FL,WEST Checkpoint,
2023-07-07,12:00,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,164.0
2023-07-07,12:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,
2023-07-07,12:00,MEM,Memphis International,Memphis,TN,MEM-B,543.0
2023-07-07,12:00,MFE,Mc Allen Miller International,McAllen,TX,MFE01,54.0
2023-07-07,12:00,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,239.0
2023-07-07,12:00,MGM,Montgomery Regional (Dannelly Field),Montgomery,AL,MGM-A,61.0
2023-07-07,12:00,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,179.0
2023-07-07,12:00,MIA,Miami International,Miami,FL,Central-E,158.0
2023-07-07,12:00,MIA,Miami International,Miami,FL,Central-FA-Upper,124.0
2023-07-07,12:00,MIA,Miami International,Miami,FL,Central-G,220.0
2023-07-07,12:00,MIA,Miami International,Miami,FL,North 1,310.0
2023-07-07,12:00,MIA,Miami International,Miami,FL,North 2,336.0
2023-07-07,12:00,MIA,Miami International,Miami,FL,North 3,431.0
2023-07-07,12:00,MIA,Miami International,Miami,FL,North 4,143.0
2023-07-07,12:00,MIA,Miami International,Miami,FL,North FIS,567.0
2023-07-07,12:00,MIA,Miami International,Miami,FL,South-H,486.0
2023-07-07,12:00,MIA,Miami International,Miami,FL,South-J1,438.0
2023-07-07,12:00,MIA,Miami International,Miami,FL,South-J2,332.0
2023-07-07,12:00,MKE,General Mitchell International,Milwaukee,WI,CONC C,100.0
2023-07-07,12:00,MKE,General Mitchell International,Milwaukee,WI,CONC D,327.0
2023-07-07,12:00,MLB,Melbourne Orlando International,Melbourne,FL,MLB A,101.0
2023-07-07,12:00,MLI,Quad Cities International,Moline,IL,Checkpoint A,53.0
2023-07-07,12:00,MOB,Mobile Regional,Mobile,AL,MOB-A,44.0
2023-07-07,12:00,MRY,Monterey Regional,Monterey,CA,MRY02,39.0
2023-07-07,12:00,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Alpha,67.0
2023-07-07,12:00,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Bravo,23.0
2023-07-07,12:00,MSO,Missoula Montana,Missoula,MT,Main Security Screen,223.0
2023-07-07,12:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,North CP,683.0
2023-07-07,12:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,P-7,204.0
2023-07-07,12:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,
2023-07-07,12:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,T2 CP1,451.0
2023-07-07,12:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,T2 CP2,83.0
2023-07-07,12:00,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,
2023-07-07,12:00,MTJ,Montrose Regional,Montrose,CO,MTJZ,111.0
2023-07-07,12:00,MVY,Martha's Vineyard,Vineyard Haven,MA,Gate 1,147.0
2023-07-07,12:00,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,559.0
2023-07-07,12:00,NYL,Yuma MCAS/Yuma International,Yuma,AZ,YUM01,63.0
2023-07-07,12:00,OAJ,Albert J Ellis,Richlands,NC,Terminal,77.0
2023-07-07,12:00,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,300.0
2023-07-07,12:00,OAK,Metropolitan Oakland International,Oakland,CA,TERM2,603.0
2023-07-07,12:00,OGG,Kahului,"Kahului, Maui",HI,OGG01,804.0
2023-07-07,12:00,OGG,Kahului,"Kahului, Maui",HI,OGG02,489.0
2023-07-07,12:00,OGS,Ogdensburg International,Ogdensburg,NY,Gate Area #1,19.0
2023-07-07,12:00,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,495.0
2023-07-07,12:00,OMA,Eppley Airfield,Omaha,NE,Terminal A,341.0
2023-07-07,12:00,OMA,Eppley Airfield,Omaha,NE,Terminal B,142.0
2023-07-07,12:00,ONT,Ontario International,Ontario,CA,T2,228.0
2023-07-07,12:00,ONT,Ontario International,Ontario,CA,T4,367.0
2023-07-07,12:00,ORD,Chicago O'Hare International,Chicago,IL,1,835.0
2023-07-07,12:00,ORD,Chicago O'Hare International,Chicago,IL,10,
2023-07-07,12:00,ORD,Chicago O'Hare International,Chicago,IL,10A,13.0
2023-07-07,12:00,ORD,Chicago O'Hare International,Chicago,IL,2,834.0
2023-07-07,12:00,ORD,Chicago O'Hare International,Chicago,IL,3A,251.0
2023-07-07,12:00,ORD,Chicago O'Hare International,Chicago,IL,4B,177.0
2023-07-07,12:00,ORD,Chicago O'Hare International,Chicago,IL,5,474.0
2023-07-07,12:00,ORD,Chicago O'Hare International,Chicago,IL,6,239.0
2023-07-07,12:00,ORD,Chicago O'Hare International,Chicago,IL,6A,129.0
2023-07-07,12:00,ORD,Chicago O'Hare International,Chicago,IL,7,482.0
2023-07-07,12:00,ORD,Chicago O'Hare International,Chicago,IL,7A,413.0
2023-07-07,12:00,ORD,Chicago O'Hare International,Chicago,IL,8,157.0
2023-07-07,12:00,ORD,Chicago O'Hare International,Chicago,IL,9,269.0
2023-07-07,12:00,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,198.0
2023-07-07,12:00,ORF,Norfolk International,Norfolk,VA,Conc. B Checkpoint,372.0
2023-07-07,12:00,ORH,Worcester Regional,Worcester,MA,Checkpoint 1,126.0
2023-07-07,12:00,OTH,Southwest Oregon Regional,North Bend,OR,OTHZ,41.0
2023-07-07,12:00,OTZ,Ralph Wien Memorial,Kotzebue,AK,OTZ-01,36.0
2023-07-07,12:00,PAE,Snohomish County (Paine Field),Snohomish County,WA,PAE Main,39.0
2023-07-07,12:00,PBI,Palm Beach International,West Palm Beach,FL,PBI A/B,301.0
2023-07-07,12:00,PBI,Palm Beach International,West Palm Beach,FL,PBI C,666.0
2023-07-07,12:00,PDX,Portland International,Portland,OR,PDX A/B/C,742.0
2023-07-07,12:00,PDX,Portland International,Portland,OR,PDX D/E,944.0
2023-07-07,12:00,PDX,Portland International,Portland,OR,PDXFIS,10.0
2023-07-07,12:00,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,111.0
2023-07-07,12:00,PHF,Newport News/Williamsburg International,Newport News,VA,PHF Checkpoint,5.0
2023-07-07,12:00,PHL,Philadelphia International,Philadelphia,PA,A East,400.0
2023-07-07,12:00,PHL,Philadelphia International,Philadelphia,PA,A West Sec 7,70.0
2023-07-07,12:00,PHL,Philadelphia International,Philadelphia,PA,Checkpoint B,501.0
2023-07-07,12:00,PHL,Philadelphia International,Philadelphia,PA,Checkpoint C,285.0
2023-07-07,12:00,PHL,Philadelphia International,Philadelphia,PA,Checkpoint D\E,716.0
2023-07-07,12:00,PHL,Philadelphia International,Philadelphia,PA,Checkpoint F,133.0
2023-07-07,12:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,
2023-07-07,12:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,834.0
2023-07-07,12:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 B,236.0
2023-07-07,12:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 C,404.0
2023-07-07,12:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 D,529.0
2023-07-07,12:00,PIE,St Pete-Clearwater International,Clearwater,FL,PIE A,255.0
2023-07-07,12:00,PIE,St Pete-Clearwater International,Clearwater,FL,PIE B,199.0
2023-07-07,12:00,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,
2023-07-07,12:00,PKB,Mid-Ohio Valley Regional,Parkersburg,WV,Main,10.0
2023-07-07,12:00,PNS,Pensacola International,Pensacola,FL,PNS-A,424.0
2023-07-07,12:00,PSC,Tri-Cities,Pasco,WA,PSC Main,146.0
2023-07-07,12:00,PSG,Petersburg James A Johnson,Petersburg,AK,PSG-01,32.0
2023-07-07,12:00,PSP,Palm Springs International,Palm Springs,CA,PSP01,102.0
2023-07-07,12:00,PUB,Pueblo Memorial,Pueblo,CO,PUBZ,6.0
2023-07-07,12:00,PUW,Pullman/Moscow Regional,Pullman,WA,PUW Main,70.0
2023-07-07,12:00,PVD,Rhode Island TF Green International,Warwick,RI,Checkpoint A,300.0
2023-07-07,12:00,PVU,Provo Municipal,Utah County,UT,Checkpoint 1,50.0
2023-07-07,12:00,PWM,Portland International Jetport,Portland,ME,Terminal 2,502.0
2023-07-07,12:00,RAP,Rapid City Regional,Rapid City,SD,1,78.0
2023-07-07,12:00,RDM,Roberts Field,Redmond,OR,RDMZ,241.0
2023-07-07,12:00,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,177.0
2023-07-07,12:00,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 2 Checkpoint,
2023-07-07,12:00,RIC,Richmond International,Richmond,VA,RIC Concourse A,74.0
2023-07-07,12:00,RIC,Richmond International,Richmond,VA,RIC Concourse B,378.0
2023-07-07,12:00,RKD,Knox County Regional,Rockland,ME,Gate 1,8.0
2023-07-07,12:00,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,321.0
2023-07-07,12:00,ROA,Roanoke/Blacksburg Regional (Woodrum Field),Roanoke,VA,ROA01,69.0
2023-07-07,12:00,ROC,Frederick Douglass/Greater Rochester International,Rochester,NY,Checkpoint,159.0
2023-07-07,12:00,RST,Rochester International,Rochester,MN,Main Checkpoint,28.0
2023-07-07,12:00,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,422.0
2023-07-07,12:00,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint C Lower,155.0
2023-07-07,12:00,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint C Upper,55.0
2023-07-07,12:00,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint D Lower,219.0
2023-07-07,12:00,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint D Upper,196.0
2023-07-07,12:00,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,44.0
2023-07-07,12:00,SAN,San Diego International,San Diego,CA,CKPT-2,626.0
2023-07-07,12:00,SAN,San Diego International,San Diego,CA,CKPT-3,622.0
2023-07-07,12:00,SAN,San Diego International,San Diego,CA,CKPT-5,707.0
2023-07-07,12:00,SAN,San Diego International,San Diego,CA,CKPT-6,
2023-07-07,12:00,SAT,San Antonio International,San Antonio,TX,SAT01,551.0
2023-07-07,12:00,SAT,San Antonio International,San Antonio,TX,SAT02,276.0
2023-07-07,12:00,SAV,Savannah/Hilton Head International,Savannah,GA,SAV-A,491.0
2023-07-07,12:00,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,266.0
2023-07-07,12:00,SBD,San Bernardino International,San Bernardino,CA,Checkpoint 1,4.0
2023-07-07,12:00,SBN,South Bend International,South Bend,IN,A CONC,36.0
2023-07-07,12:00,SBP,San Luis County Regional,San Luis Obispo,CA,SBP01,37.0
2023-07-07,12:00,SCC,Deadhorse,Prudhoe Bay,AK,SCC-01,24.0
2023-07-07,12:00,SDF,Louisville Muhammad Ali International,Louisville,KY,SDF-A,204.0
2023-07-07,12:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP  IAF,163.0
2023-07-07,12:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 1,329.0
2023-07-07,12:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 2,915.0
2023-07-07,12:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,846.0
2023-07-07,12:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 4,635.0
2023-07-07,12:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 5,402.0
2023-07-07,12:00,SFB,Orlando Sanford International,Sanford,FL,SFB-02,309.0
2023-07-07,12:00,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,53.0
2023-07-07,12:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint A,679.0
2023-07-07,12:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint B,824.0
2023-07-07,12:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint D,941.0
2023-07-07,12:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint F-1,
2023-07-07,12:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint G,650.0
2023-07-07,12:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,99.0
2023-07-07,12:00,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,146.0
